date,pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,Rained,Rain_Intensity
11-02-2024,231.0,145.0,26.0,13.0,2.0,12.0,15.1,73.9,4.1,0.0,False,No Rain
12-02-2024,230.0,177.0,21.0,14.0,1.0,14.0,15.5,79.2,2.7,0.0,False,No Rain
13-02-2024,260.0,123.0,14.0,14.0,2.0,16.0,15.9,80.4,2.8,0.0,False,No Rain
14-02-2024,179.0,128.0,24.0,13.0,3.0,12.0,16.7,76.5,5.4,0.0,False,No Rain
15-02-2024,186.0,124.0,24.0,12.0,3.0,11.0,16.9,71.2,5.6,0.0,False,No Rain
16-02-2024,172.0,132.0,24.0,13.0,3.0,12.0,17.2,63.8,3.3,0.0,False,No Rain
17-02-2024,178.0,152.0,24.0,9.0,4.0,14.0,17.1,62.4,5.3,0.0,False,No Rain
18-02-2024,190.0,144.0,16.0,4.0,3.0,17.0,19.2,60.4,6.2,0.0,False,No Rain
19-02-2024,168.0,118.0,19.0,2.0,1.0,7.0,20.9,57.3,14.6,0.0,False,No Rain
20-02-2024,178.0,117.0,12.0,3.0,1.0,10.0,20.9,72.7,6.6,0.1,True,Low
21-02-2024,158.0,90.0,18.0,2.0,1.0,9.0,19.4,66.8,8.9,0.0,False,No Rain
22-02-2024,122.0,75.0,20.0,3.0,1.0,6.0,18.9,52.1,6.4,0.0,False,No Rain
23-02-2024,97.0,108.0,21.0,2.0,2.0,6.0,16.8,51.8,6.9,0.0,False,No Rain
24-02-2024,147.0,101.0,22.0,4.0,2.0,11.0,17.3,51.1,2.9,0.0,False,No Rain
25-02-2024,140.0,94.0,23.0,2.0,2.0,8.0,18.2,45.7,5.7,0.0,False,No Rain
26-02-2024,121.0,86.0,21.0,3.0,1.0,10.0,18.8,43.6,3.6,0.0,False,No Rain
27-02-2024,113.0,81.0,19.0,3.0,1.0,8.0,18.8,52.2,7.5,0.4,True,Low
28-02-2024,125.0,85.0,22.0,2.0,2.0,6.0,18.0,63.9,9.1,0.0,False,No Rain
29-02-2024,118.0,116.0,27.0,2.0,1.0,8.0,19.1,59.7,7.4,0.0,False,No Rain
01-03-2024,154.0,67.0,26.0,3.0,4.0,12.0,21.6,57.2,6.4,0.7,True,Low
02-03-2024,76.0,90.0,11.0,1.0,1.0,5.0,21.3,70.5,17.8,6.7,True,Low
03-03-2024,96.0,69.0,16.0,1.0,1.0,5.0,19.4,63.2,8.1,6.3,True,Low
04-03-2024,86.0,74.0,24.0,1.0,2.0,5.0,17.8,47.2,6.4,0.0,False,No Rain
05-03-2024,106.0,77.0,24.0,1.0,1.0,5.0,16.7,49.9,11.2,0.0,False,No Rain
06-03-2024,125.0,97.0,26.0,2.0,1.0,6.0,16.5,51.8,8.9,0.0,False,No Rain
07-03-2024,133.0,85.0,26.0,3.0,2.0,9.0,18.7,51.8,6.2,0.0,False,No Rain
08-03-2024,116.0,77.0,24.0,2.0,2.0,7.0,19.8,51.1,8.0,0.0,False,No Rain
09-03-2024,109.0,106.0,26.0,2.0,1.0,6.0,19.0,53.8,9.1,0.0,False,No Rain
10-03-2024,160.0,86.0,34.0,3.0,4.0,8.0,19.8,52.7,6.0,0.0,False,No Rain
11-03-2024,116.0,100.0,34.0,2.0,2.0,6.0,23.1,48.1,5.4,0.0,False,No Rain
12-03-2024,141.0,88.0,30.0,2.0,1.0,8.0,22.9,50.8,7.0,0.0,False,No Rain
13-03-2024,103.0,101.0,21.0,3.0,1.0,7.0,22.3,55.1,6.2,0.0,False,No Rain
14-03-2024,136.0,71.0,24.0,2.0,4.0,9.0,23.0,53.2,7.9,0.0,False,No Rain
15-03-2024,75.0,97.0,22.0,1.0,2.0,5.0,21.4,45.8,10.8,0.0,False,No Rain
16-03-2024,133.0,109.0,35.0,3.0,4.0,8.0,21.5,46.6,5.2,0.0,False,No Rain
17-03-2024,143.0,113.0,33.0,3.0,4.0,7.0,21.8,49.4,5.2,0.0,False,No Rain
18-03-2024,141.0,114.0,30.0,3.0,4.0,8.0,21.8,51.0,6.2,0.0,False,No Rain
19-03-2024,141.0,114.0,33.0,3.0,5.0,10.0,22.9,49.6,4.4,0.0,False,No Rain
20-03-2024,138.0,107.0,29.0,3.0,5.0,11.0,24.2,49.8,6.2,0.0,False,No Rain
21-03-2024,148.0,101.0,21.0,2.0,4.0,10.0,23.0,62.7,10.8,0.0,False,No Rain
22-03-2024,144.0,137.0,24.0,3.0,3.0,11.0,25.3,59.4,7.6,0.0,False,No Rain
23-03-2024,173.0,93.0,11.0,4.0,7.0,18.0,26.5,51.8,7.1,0.0,False,No Rain
24-03-2024,102.0,94.0,1.0,3.0,3.0,11.0,24.5,55.4,7.9,0.0,False,No Rain
25-03-2024,135.0,77.0,21.0,1.0,5.0,9.0,24.9,59.1,8.5,0.0,False,No Rain
26-03-2024,114.0,97.0,27.0,2.0,4.0,6.0,26.4,51.2,7.9,0.0,False,No Rain
27-03-2024,116.0,91.0,29.0,2.0,5.0,10.0,28.9,44.6,5.9,0.0,False,No Rain
28-03-2024,122.0,109.0,40.0,2.0,5.0,7.0,29.7,40.9,8.1,0.0,False,No Rain
29-03-2024,136.0,125.0,37.0,2.0,5.0,7.0,28.8,51.4,6.7,1.3,True,Low
30-03-2024,139.0,131.0,29.0,4.0,1.0,10.0,29.5,46.1,8.3,0.0,False,No Rain
31-03-2024,130.0,80.0,23.0,2.0,4.0,11.0,28.8,44.4,9.4,0.0,False,No Rain
01-04-2024,90.0,79.0,26.0,1.0,1.0,4.0,25.3,49.3,12.6,0.0,False,No Rain
02-04-2024,92.0,99.0,35.0,3.0,2.0,9.0,26.1,36.2,10.0,0.0,False,No Rain
03-04-2024,109.0,99.0,32.0,3.0,2.0,8.0,28.1,34.9,4.2,0.0,False,No Rain
04-04-2024,100.0,101.0,22.0,2.0,2.0,6.0,29.6,32.1,5.5,0.0,False,No Rain
05-04-2024,108.0,92.0,31.0,2.0,1.0,5.0,29.8,31.3,9.9,0.0,False,No Rain
06-04-2024,85.0,102.0,30.0,3.0,4.0,8.0,28.6,29.7,9.8,0.0,False,No Rain
07-04-2024,121.0,119.0,32.0,3.0,4.0,9.0,27.9,29.0,8.2,0.0,False,No Rain
08-04-2024,119.0,101.0,40.0,4.0,4.0,10.0,28.9,29.7,6.6,0.0,False,No Rain
09-04-2024,127.0,128.0,48.0,4.0,5.0,10.0,29.4,27.2,5.1,0.0,False,No Rain
10-04-2024,146.0,116.0,34.0,3.0,3.0,9.0,29.5,29.4,4.5,0.0,False,No Rain
11-04-2024,124.0,124.0,42.0,4.0,4.0,10.0,30.0,32.3,5.7,0.0,False,No Rain
12-04-2024,135.0,96.0,25.0,2.0,2.0,7.0,30.8,32.5,4.3,0.0,False,No Rain
13-04-2024,115.0,77.0,16.0,2.0,2.0,6.0,29.2,40.9,9.9,2.4,True,Low
14-04-2024,105.0,106.0,34.0,4.0,3.0,10.0,26.4,58.1,7.8,0.2,True,Low
15-04-2024,151.0,113.0,21.0,2.0,4.0,9.0,28.6,54.3,3.9,0.0,False,No Rain
16-04-2024,120.0,81.0,29.0,1.0,1.0,4.0,29.9,39.0,12.0,0.0,False,No Rain
17-04-2024,70.0,105.0,28.0,2.0,2.0,5.0,29.1,28.5,13.8,0.0,False,No Rain
18-04-2024,96.0,101.0,19.0,3.0,2.0,8.0,30.9,26.7,8.5,0.0,False,No Rain
19-04-2024,87.0,123.0,25.0,1.0,2.0,5.0,32.5,32.5,7.1,0.0,False,No Rain
20-04-2024,103.0,77.0,28.0,1.0,1.0,6.0,30.9,36.8,9.7,0.0,False,No Rain
21-04-2024,76.0,72.0,29.0,2.0,1.0,7.0,31.0,34.4,10.3,0.0,False,No Rain
22-04-2024,74.0,131.0,37.0,3.0,2.0,7.0,31.0,32.5,9.2,0.1,True,Low
23-04-2024,113.0,84.0,35.0,3.0,2.0,8.0,29.2,41.1,8.6,0.0,False,No Rain
24-04-2024,103.0,102.0,33.0,4.0,3.0,10.0,29.6,42.0,6.3,0.0,False,No Rain
25-04-2024,113.0,94.0,38.0,4.0,3.0,10.0,31.3,31.9,7.4,0.0,False,No Rain
26-04-2024,106.0,110.0,27.0,2.0,1.0,6.0,31.7,34.5,5.4,0.0,False,No Rain
27-04-2024,90.0,87.0,31.0,2.0,1.0,7.0,31.4,38.0,8.1,0.0,False,No Rain
28-04-2024,92.0,124.0,42.0,2.0,4.0,11.0,31.1,32.1,4.4,0.0,False,No Rain
29-04-2024,131.0,103.0,32.0,1.0,2.0,6.0,30.8,36.3,7.3,0.0,False,No Rain
30-04-2024,88.0,117.0,27.0,1.0,2.0,6.0,29.7,30.4,10.7,0.0,False,No Rain
01-05-2024,96.0,106.0,35.0,2.0,2.0,7.0,28.2,20.9,14.2,0.0,False,No Rain
02-05-2024,111.0,156.0,38.0,4.0,5.0,11.0,28.6,25.4,10.9,0.0,False,No Rain
03-05-2024,155.0,178.0,48.0,4.0,5.0,16.0,30.3,25.3,8.4,0.0,False,No Rain
04-05-2024,187.0,149.0,42.0,3.0,7.0,16.0,32.6,24.8,7.0,0.0,False,No Rain
05-05-2024,161.0,130.0,38.0,2.0,2.0,11.0,33.7,25.1,7.8,0.0,False,No Rain
06-05-2024,125.0,174.0,51.0,4.0,7.0,19.0,34.1,28.4,8.6,0.0,False,No Rain
07-05-2024,179.0,135.0,24.0,1.0,2.0,9.0,34.2,33.8,6.7,0.0,False,No Rain
08-05-2024,134.0,98.0,30.0,1.0,2.0,8.0,32.2,50.5,13.1,0.0,False,No Rain
09-05-2024,106.0,104.0,32.0,1.0,2.0,9.0,31.7,48.5,13.0,0.0,False,No Rain
10-05-2024,140.0,131.0,46.0,1.0,1.0,6.0,32.6,49.3,12.7,0.8,True,Low
11-05-2024,95.0,97.0,17.0,4.0,3.0,14.0,31.8,41.9,10.3,0.7,True,Low
12-05-2024,129.0,117.0,50.0,3.0,4.0,13.0,32.9,41.6,7.0,0.1,True,Low
13-05-2024,145.0,138.0,49.0,3.0,4.0,12.0,33.9,35.2,6.1,0.0,False,No Rain
14-05-2024,154.0,126.0,54.0,4.0,5.0,16.0,33.7,30.8,7.0,0.0,False,No Rain
15-05-2024,158.0,130.0,84.0,3.0,5.0,13.0,34.0,26.2,5.4,0.0,False,No Rain
16-05-2024,161.0,145.0,40.0,3.0,3.0,13.0,34.9,30.5,6.4,0.0,False,No Rain
17-05-2024,124.0,148.0,39.0,3.0,7.0,13.0,36.8,27.0,6.1,0.0,False,No Rain
18-05-2024,144.0,125.0,36.0,2.0,4.0,11.0,37.0,26.7,7.3,0.0,False,No Rain
19-05-2024,131.0,132.0,48.0,4.0,6.0,9.0,38.0,23.9,9.0,0.0,False,No Rain
20-05-2024,105.0,144.0,43.0,5.0,10.0,12.0,37.8,24.0,8.7,0.0,False,No Rain
21-05-2024,137.0,112.0,42.0,8.0,6.0,9.0,35.7,40.8,9.7,0.0,False,No Rain
22-05-2024,140.0,88.0,49.0,17.0,5.0,9.0,36.0,44.3,12.1,0.2,True,Low
23-05-2024,99.0,82.0,58.0,17.0,5.0,8.0,35.2,45.3,14.1,0.0,False,No Rain
24-05-2024,100.0,94.0,88.0,20.0,6.0,9.0,35.4,44.1,11.7,0.0,False,No Rain
25-05-2024,120.0,96.0,103.0,25.0,10.0,10.0,37.2,36.4,7.9,0.0,False,No Rain
26-05-2024,104.0,123.0,122.0,28.0,14.0,14.0,37.8,27.8,6.4,0.0,False,No Rain
27-05-2024,139.0,123.0,127.0,35.0,16.0,15.0,38.5,25.7,6.9,0.0,False,No Rain
28-05-2024,133.0,154.0,78.0,24.0,11.0,10.0,38.5,24.6,6.2,0.0,False,No Rain
29-05-2024,106.0,122.0,92.0,17.0,9.0,8.0,37.8,28.0,8.9,0.0,False,No Rain
30-05-2024,98.0,125.0,89.0,19.0,9.0,11.0,39.0,23.5,10.1,0.0,False,No Rain
31-05-2024,93.0,166.0,46.0,21.0,10.0,9.0,38.5,25.4,8.8,0.0,False,No Rain
01-06-2024,103.0,83.0,95.0,14.0,7.0,6.0,36.5,27.9,9.1,0.0,False,No Rain
02-06-2024,71.0,112.0,77.0,17.0,6.0,8.0,36.7,29.6,9.4,0.0,False,No Rain
03-06-2024,82.0,131.0,93.0,19.0,10.0,9.0,37.1,29.5,9.4,0.0,False,No Rain
04-06-2024,114.0,187.0,38.0,11.0,5.0,19.0,37.0,32.9,9.2,0.0,False,No Rain
05-06-2024,99.0,80.0,112.0,11.0,6.0,20.0,37.8,28.6,12.4,0.0,False,No Rain
06-06-2024,83.0,170.0,61.0,13.0,6.0,13.0,33.7,40.0,11.2,0.0,False,No Rain
07-06-2024,65.0,161.0,79.0,12.0,7.0,29.0,35.6,30.2,10.8,0.0,False,No Rain
08-06-2024,96.0,98.0,87.0,16.0,9.0,36.0,35.8,29.7,11.7,0.0,False,No Rain
09-06-2024,80.0,89.0,97.0,13.0,10.0,52.0,35.9,25.8,9.5,0.0,False,No Rain
10-06-2024,85.0,141.0,53.0,31.0,6.0,7.0,37.2,24.0,10.3,0.0,False,No Rain
11-06-2024,128.0,114.0,78.0,27.0,12.0,24.0,37.1,24.8,7.7,0.0,False,No Rain
12-06-2024,101.0,114.0,65.0,19.0,4.0,13.0,37.5,24.6,8.5,0.0,False,No Rain
13-06-2024,79.0,141.0,42.0,10.0,5.0,6.0,38.7,23.8,13.0,0.0,False,No Rain
14-06-2024,70.0,109.0,45.0,12.0,5.0,6.0,37.8,28.9,15.9,0.0,False,No Rain
15-06-2024,65.0,90.0,22.0,26.0,5.0,11.0,38.3,28.1,14.9,0.0,False,No Rain
16-06-2024,63.0,111.0,43.0,20.0,10.0,5.0,39.1,28.0,12.5,0.0,False,No Rain
17-06-2024,90.0,164.0,29.0,14.0,9.0,8.0,39.5,29.1,11.7,0.0,False,No Rain
18-06-2024,103.0,162.0,24.0,13.0,7.0,8.0,39.5,31.4,14.4,0.0,False,No Rain
19-06-2024,94.0,93.0,66.0,14.0,7.0,7.0,38.9,33.4,15.5,1.4,True,Low
20-06-2024,86.0,79.0,38.0,19.0,6.0,8.0,33.7,46.3,10.9,2.4,True,Low
21-06-2024,117.0,100.0,51.0,25.0,6.0,9.0,31.9,60.7,8.5,1.5,True,Low
22-06-2024,146.0,82.0,36.0,17.0,5.0,8.0,33.2,56.0,7.3,0.0,False,No Rain
23-06-2024,132.0,75.0,25.0,18.0,5.0,8.0,33.5,59.6,8.0,0.0,False,No Rain
24-06-2024,94.0,72.0,38.0,16.0,5.0,8.0,33.3,65.3,7.2,0.7,True,Low
25-06-2024,120.0,73.0,26.0,13.0,5.0,8.0,33.9,63.4,6.6,2.3,True,Low
26-06-2024,114.0,27.0,22.0,11.0,4.0,7.0,33.1,65.9,8.6,11.3,True,Moderate
27-06-2024,42.0,61.0,16.0,21.0,4.0,10.0,30.7,79.7,13.3,7.9,True,Moderate
28-06-2024,96.0,64.0,25.0,18.0,3.0,7.0,28.9,86.8,8.8,14.3,True,Moderate
29-06-2024,104.0,60.0,24.0,14.0,3.0,7.0,30.3,84.3,7.6,7.9,True,Moderate
30-06-2024,113.0,69.0,23.0,14.0,3.0,7.0,32.6,76.2,6.0,12.7,True,Moderate
01-07-2024,83.0,65.0,29.0,14.0,3.0,6.0,32.1,72.5,7.3,11.7,True,Moderate
02-07-2024,87.0,51.0,8.0,20.0,4.0,9.0,32.8,71.4,7.1,15.6,True,Moderate
03-07-2024,73.0,37.0,14.0,15.0,3.0,7.0,29.5,87.3,8.4,5.6,True,Low
04-07-2024,54.0,46.0,26.0,15.0,3.0,7.0,28.6,90.2,7.6,7.2,True,Low
05-07-2024,61.0,39.0,17.0,10.0,4.0,7.0,29.6,87.5,9.3,1.0,True,Low
06-07-2024,60.0,24.0,19.0,9.0,3.0,6.0,29.8,85.3,9.0,0.8,True,Low
07-07-2024,20.0,35.0,18.0,10.0,4.0,7.0,29.9,76.4,10.4,0.2,True,Low
08-07-2024,42.0,59.0,13.0,19.0,3.0,10.0,28.3,83.1,9.7,0.1,True,Low
09-07-2024,89.0,71.0,14.0,18.0,3.0,8.0,29.6,87.2,6.7,11.7,True,Moderate
10-07-2024,118.0,72.0,21.0,17.0,3.0,7.0,30.8,85.3,4.9,9.3,True,Moderate
11-07-2024,110.0,60.0,24.0,12.0,3.0,6.0,33.3,73.5,5.7,1.3,True,Low
12-07-2024,57.0,59.0,37.0,18.0,3.0,8.0,31.5,64.8,10.0,0.8,True,Low
13-07-2024,81.0,63.0,13.0,17.0,2.0,8.0,30.3,78.2,6.0,6.5,True,Low
14-07-2024,89.0,53.0,15.0,15.0,3.0,8.0,32.3,73.2,4.8,0.0,False,No Rain
15-07-2024,82.0,56.0,15.0,12.0,2.0,7.0,31.4,79.3,7.3,2.6,True,Low
16-07-2024,88.0,49.0,4.0,4.0,3.0,6.0,33.2,73.6,9.3,20.3,True,Moderate
17-07-2024,90.0,51.0,8.0,19.0,4.0,9.0,32.7,77.1,8.5,0.0,False,No Rain
18-07-2024,76.0,73.0,13.0,16.0,4.0,11.0,31.0,83.7,7.0,3.4,True,Low
19-07-2024,120.0,56.0,20.0,11.0,3.0,7.0,31.5,82.9,6.0,0.7,True,Low
20-07-2024,99.0,54.0,14.0,11.0,2.0,7.0,32.4,75.2,6.0,0.2,True,Low
21-07-2024,95.0,52.0,13.0,15.0,3.0,10.0,32.6,77.2,9.7,1.7,True,Low
22-07-2024,81.0,59.0,12.0,14.0,3.0,8.0,30.9,84.9,7.7,5.9,True,Low
23-07-2024,91.0,53.0,34.0,16.0,2.0,9.0,31.5,84.4,6.2,5.2,True,Low
24-07-2024,104.0,52.0,16.0,18.0,1.0,9.0,30.0,87.4,4.2,8.0,True,Moderate
25-07-2024,86.0,52.0,28.0,20.0,2.0,11.0,31.2,83.9,3.6,0.5,True,Low
26-07-2024,97.0,59.0,17.0,16.0,1.0,7.0,30.8,86.0,5.1,10.2,True,Moderate
27-07-2024,97.0,44.0,21.0,17.0,1.0,6.0,31.3,85.8,4.3,2.3,True,Low
28-07-2024,57.0,46.0,16.0,13.0,1.0,8.0,33.0,74.6,8.2,4.0,True,Low
29-07-2024,64.0,55.0,26.0,15.0,1.0,8.0,33.6,70.7,10.5,0.1,True,Low
30-07-2024,85.0,48.0,34.0,14.0,1.0,7.0,34.4,68.7,7.3,0.0,False,No Rain
31-07-2024,68.0,24.0,16.0,13.0,1.0,9.0,31.9,78.7,8.9,97.6,True,High
01-08-2024,35.0,45.0,15.0,18.0,1.0,9.0,28.8,85.8,5.6,31.0,True,Moderate
02-08-2024,60.0,42.0,17.0,11.0,1.0,7.0,29.8,86.3,6.5,3.3,True,Low
03-08-2024,59.0,32.0,11.0,9.0,1.0,7.0,30.3,81.4,10.6,1.4,True,Low
04-08-2024,36.0,39.0,11.0,12.0,3.0,9.0,30.5,77.9,11.5,0.1,True,Low
05-08-2024,46.0,36.0,14.0,10.0,1.0,8.0,30.0,80.1,15.6,0.8,True,Low
06-08-2024,42.0,32.0,6.0,14.0,1.0,10.0,30.0,80.0,8.9,0.1,True,Low
07-08-2024,56.0,36.0,7.0,12.0,1.0,8.0,28.2,92.6,7.1,14.9,True,Moderate
08-08-2024,48.0,37.0,12.0,12.0,1.0,8.0,28.6,89.7,7.5,9.6,True,Moderate
09-08-2024,62.0,47.0,39.0,13.0,1.0,9.0,29.0,89.1,7.4,35.7,True,Moderate
10-08-2024,65.0,36.0,16.0,14.0,2.0,9.0,28.9,90.1,6.6,12.4,True,Moderate
11-08-2024,67.0,39.0,19.0,16.0,3.0,8.0,27.4,94.3,5.3,17.2,True,Moderate
12-08-2024,67.0,27.0,15.0,13.0,1.0,8.0,27.5,95.2,6.8,11.7,True,Moderate
13-08-2024,37.0,45.0,5.0,14.0,2.0,4.0,28.7,91.4,7.3,7.0,True,Low
14-08-2024,59.0,41.0,13.0,9.0,2.0,5.0,30.7,83.7,6.1,8.0,True,Moderate
15-08-2024,60.0,35.0,25.0,12.0,3.0,9.0,29.9,90.1,8.0,11.7,True,Moderate
16-08-2024,48.0,41.0,21.0,15.0,2.0,9.0,30.0,86.2,7.6,10.6,True,Moderate
17-08-2024,51.0,44.0,14.0,12.0,1.0,5.0,30.2,83.8,2.9,8.2,True,Moderate
18-08-2024,63.0,49.0,19.0,12.0,3.0,7.0,30.8,81.2,7.8,4.5,True,Low
19-08-2024,65.0,48.0,9.0,20.0,3.0,10.0,30.9,79.0,7.4,1.3,True,Low
20-08-2024,61.0,48.0,13.0,16.0,2.0,8.0,28.6,86.5,4.4,6.5,True,Low
21-08-2024,60.0,49.0,12.0,14.0,1.0,8.0,30.4,77.2,5.0,1.5,True,Low
22-08-2024,60.0,36.0,14.0,17.0,1.0,9.0,31.0,76.1,7.5,6.2,True,Low
23-08-2024,42.0,60.0,67.0,18.0,2.0,9.0,28.4,87.0,5.0,0.4,True,Low
24-08-2024,89.0,42.0,42.0,14.0,2.0,6.0,30.3,82.2,5.0,7.9,True,Moderate
25-08-2024,57.0,47.0,7.0,15.0,2.0,9.0,30.4,78.9,12.0,15.4,True,Moderate
26-08-2024,60.0,29.0,13.0,13.0,2.0,8.0,30.0,81.8,13.6,4.5,True,Low
27-08-2024,34.0,32.0,9.0,15.0,3.0,9.0,28.6,85.9,11.2,12.8,True,Moderate
28-08-2024,50.0,33.0,13.0,16.0,3.0,10.0,28.0,88.5,7.9,8.5,True,Moderate
29-08-2024,47.0,63.0,16.0,20.0,2.0,10.0,27.0,95.8,7.6,28.6,True,Moderate
30-08-2024,93.0,55.0,13.0,18.0,2.0,7.0,29.4,82.8,6.0,7.2,True,Low
31-08-2024,77.0,55.0,14.0,18.0,3.0,7.0,30.9,79.9,8.1,0.0,False,No Rain
01-09-2024,74.0,50.0,14.0,18.0,3.0,8.0,31.7,76.8,6.7,0.0,False,No Rain
02-09-2024,65.0,47.0,11.0,16.0,3.0,7.0,29.3,86.5,8.1,7.0,True,Low
03-09-2024,60.0,31.0,12.0,17.0,3.0,9.0,30.9,78.9,8.8,18.5,True,Moderate
04-09-2024,40.0,47.0,29.0,20.0,2.0,9.0,27.0,90.7,4.8,0.4,True,Low
05-09-2024,66.0,44.0,11.0,17.0,2.0,6.0,28.3,85.4,2.3,2.9,True,Low
06-09-2024,54.0,37.0,11.0,18.0,2.0,8.0,28.1,87.5,6.5,13.9,True,Moderate
07-09-2024,53.0,65.0,10.0,16.0,3.0,11.0,27.5,88.6,6.9,27.0,True,Moderate
08-09-2024,108.0,60.0,29.0,17.0,4.0,8.0,27.2,95.0,5.1,9.9,True,Moderate
09-09-2024,102.0,57.0,74.0,17.0,1.0,7.0,28.8,89.6,4.9,3.1,True,Low
10-09-2024,79.0,47.0,56.0,16.0,2.0,8.0,28.1,88.0,5.4,10.4,True,Moderate
11-09-2024,58.0,18.0,7.0,10.0,1.0,5.0,28.4,87.0,4.3,27.7,True,Moderate
12-09-2024,31.0,19.0,6.0,14.0,2.0,8.0,26.1,95.4,10.9,100.9,True,High
13-09-2024,40.0,45.0,13.0,13.0,3.0,7.0,24.0,98.2,11.7,54.6,True,Moderate
14-09-2024,63.0,77.0,19.0,18.0,4.0,8.0,26.5,88.7,8.0,5.7,True,Low
15-09-2024,99.0,76.0,20.0,13.0,4.0,9.0,28.2,81.0,8.4,0.6,True,Low
16-09-2024,101.0,86.0,28.0,16.0,3.0,7.0,28.9,78.3,9.4,0.0,False,No Rain
17-09-2024,123.0,47.0,19.0,22.0,3.0,7.0,29.1,78.1,5.4,0.0,False,No Rain
18-09-2024,69.0,40.0,21.0,21.0,2.0,10.0,25.8,90.2,7.3,48.4,True,Moderate
19-09-2024,62.0,59.0,21.0,18.0,4.0,9.0,26.8,88.8,8.9,3.3,True,Low
20-09-2024,68.0,62.0,26.0,19.0,4.0,9.0,29.1,76.4,4.4,0.1,True,Low
21-09-2024,78.0,86.0,34.0,17.0,4.0,9.0,30.0,75.8,2.2,0.3,True,Low
22-09-2024,134.0,88.0,41.0,20.0,3.0,8.0,30.9,74.6,4.1,0.0,False,No Rain
23-09-2024,141.0,99.0,51.0,23.0,3.0,9.0,31.0,78.4,4.1,0.0,False,No Rain
24-09-2024,152.0,101.0,26.0,22.0,3.0,8.0,31.7,75.7,3.4,0.0,False,No Rain
25-09-2024,135.0,48.0,16.0,14.0,2.0,9.0,30.9,77.5,7.2,0.4,True,Low
26-09-2024,54.0,40.0,16.0,12.0,2.0,7.0,29.7,78.7,9.9,0.4,True,Low
27-09-2024,34.0,37.0,26.0,12.0,2.0,8.0,29.4,75.3,11.6,1.3,True,Low
28-09-2024,49.0,47.0,34.0,16.0,2.0,8.0,27.9,77.5,6.9,0.0,False,No Rain
29-09-2024,58.0,77.0,30.0,20.0,3.0,9.0,28.8,77.4,5.3,0.2,True,Low
30-09-2024,118.0,89.0,37.0,21.0,2.0,10.0,29.4,77.4,6.6,0.0,False,No Rain
01-10-2024,133.0,99.0,35.0,23.0,3.0,7.0,29.7,77.5,7.3,0.0,False,No Rain
02-10-2024,137.0,95.0,41.0,21.0,4.0,12.0,30.7,67.5,6.1,0.0,False,No Rain
03-10-2024,116.0,108.0,33.0,23.0,6.0,15.0,30.3,61.6,7.1,0.0,False,No Rain
04-10-2024,126.0,144.0,24.0,19.0,8.0,13.0,30.3,66.2,6.2,0.0,False,No Rain
05-10-2024,108.0,96.0,38.0,19.0,6.0,5.0,30.2,67.7,6.9,0.0,False,No Rain
06-10-2024,104.0,88.0,39.0,23.0,8.0,10.0,29.9,61.1,5.6,0.0,False,No Rain
07-10-2024,111.0,107.0,48.0,26.0,6.0,8.0,29.2,66.3,5.4,0.0,False,No Rain
08-10-2024,139.0,96.0,53.0,25.0,7.0,8.0,28.7,64.3,5.8,0.0,False,No Rain
09-10-2024,118.0,93.0,42.0,22.0,7.0,7.0,28.2,64.7,6.6,0.0,False,No Rain
10-10-2024,108.0,97.0,53.0,27.0,7.0,8.0,27.8,60.3,8.1,0.0,False,No Rain
11-10-2024,124.0,96.0,61.0,27.0,8.0,10.0,26.8,61.8,7.4,0.0,False,No Rain
12-10-2024,128.0,122.0,60.0,31.0,8.0,12.0,27.1,60.1,5.3,0.0,False,No Rain
13-10-2024,148.0,125.0,54.0,30.0,9.0,14.0,27.4,53.7,3.1,0.0,False,No Rain
14-10-2024,150.0,118.0,41.0,33.0,9.0,11.0,26.9,53.1,5.0,0.0,False,No Rain
15-10-2024,145.0,147.0,53.0,43.0,10.0,17.0,26.5,54.3,6.0,0.0,False,No Rain
16-10-2024,162.0,153.0,51.0,39.0,8.0,23.0,27.0,56.1,2.8,0.0,False,No Rain
17-10-2024,170.0,145.0,36.0,35.0,9.0,16.0,27.8,56.2,3.1,0.0,False,No Rain
18-10-2024,160.0,146.0,32.0,33.0,9.0,18.0,27.9,55.0,2.6,0.0,False,No Rain
19-10-2024,161.0,171.0,29.0,30.0,10.0,17.0,28.2,55.1,2.9,0.0,False,No Rain
20-10-2024,175.0,151.0,34.0,40.0,8.0,16.0,27.9,64.5,2.9,0.0,False,No Rain
21-10-2024,181.0,164.0,31.0,46.0,4.0,20.0,27.2,69.7,3.9,0.0,False,No Rain
22-10-2024,183.0,202.0,24.0,45.0,4.0,9.0,26.8,68.1,3.5,0.0,False,No Rain
23-10-2024,217.0,138.0,28.0,38.0,3.0,9.0,26.6,67.1,7.0,0.0,False,No Rain
24-10-2024,175.0,137.0,21.0,41.0,3.0,11.0,26.5,60.5,8.8,0.0,False,No Rain
25-10-2024,158.0,156.0,30.0,50.0,4.0,14.0,25.6,62.1,8.2,0.0,False,No Rain
26-10-2024,180.0,211.0,15.0,47.0,4.0,21.0,25.8,58.8,6.4,0.0,False,No Rain
27-10-2024,200.0,165.0,18.0,39.0,4.0,14.0,26.7,69.0,2.9,0.0,False,No Rain
