pm25,pm10,o3,no2,so2,co,temp,humidity,windspeedmean,precipitation_mm,month,day,is_festive,AQI,AQHI
68.0,62.0,26.0,19.0,4.0,9.0,29.1,76.4,4.4,0.1,9,20,0,187.46835443037975,0.6316809658628062
78.0,86.0,34.0,17.0,4.0,9.0,30.0,75.8,2.2,0.3,9,21,0,187.46835443037975,0.7080382683374298
134.0,88.0,41.0,20.0,3.0,8.0,30.9,74.6,4.1,0.0,9,22,0,310.9767441860465,1.0612682238098272
141.0,99.0,51.0,23.0,3.0,9.0,31.0,78.4,4.1,0.0,9,23,0,316.3488372093023,1.1835920867714558
152.0,101.0,26.0,22.0,3.0,8.0,31.7,75.7,3.4,0.0,9,24,0,324.7906976744186,1.0874902013312109
135.0,48.0,16.0,14.0,2.0,9.0,30.9,77.5,7.2,0.4,9,25,0,311.74418604651163,0.8690881647509423
54.0,40.0,16.0,12.0,2.0,7.0,29.7,78.7,9.9,0.4,9,26,0,162.40506329113924,0.44601598670751313
34.0,37.0,26.0,12.0,2.0,8.0,29.4,75.3,11.6,1.3,9,27,0,174.9367088607595,0.40214359706660135
49.0,47.0,34.0,16.0,2.0,8.0,27.9,77.5,6.9,0.0,9,28,0,174.9367088607595,0.5544035434873494
58.0,77.0,30.0,20.0,3.0,9.0,28.8,77.4,5.3,0.2,9,29,0,187.46835443037975,0.6127311908991244
118.0,89.0,37.0,21.0,2.0,10.0,29.4,77.4,6.6,0.0,9,30,0,293.17241379310343,0.9648793949936165
133.0,99.0,35.0,23.0,3.0,7.0,29.7,77.5,7.3,0.0,10,1,1,310.2093023255814,1.0495730224391278
137.0,95.0,41.0,21.0,4.0,12.0,30.7,67.5,6.1,0.0,10,2,1,313.27906976744185,1.086195231825622
116.0,108.0,33.0,23.0,6.0,15.0,30.3,61.6,7.1,0.0,10,3,1,286.34482758620686,0.9502887005539994
126.0,144.0,24.0,19.0,8.0,13.0,30.3,66.2,6.2,0.0,10,4,1,304.83720930232556,0.9139315222298814
108.0,96.0,38.0,19.0,6.0,5.0,30.2,67.7,6.9,0.0,10,5,1,259.0344827586207,0.9007991320061167
104.0,88.0,39.0,23.0,8.0,10.0,29.9,61.1,5.6,0.0,10,6,1,245.3793103448276,0.9226217922869108
111.0,107.0,48.0,26.0,6.0,8.0,29.2,66.3,5.4,0.0,10,7,1,269.2758620689655,1.0376349564496448
139.0,96.0,53.0,25.0,7.0,8.0,28.7,64.3,5.8,0.0,10,8,1,314.8139534883721,1.2035021333802485
118.0,93.0,42.0,22.0,7.0,7.0,28.2,64.7,6.6,0.0,10,9,1,293.17241379310343,1.002569787615934
108.0,97.0,53.0,27.0,7.0,8.0,27.8,60.3,8.1,0.0,10,10,1,259.0344827586207,1.0599764269715701
124.0,96.0,61.0,27.0,8.0,10.0,26.8,61.8,7.4,0.0,10,11,1,303.30232558139534,1.189803283923246
128.0,122.0,60.0,31.0,8.0,12.0,27.1,60.1,5.3,0.0,10,12,1,306.37209302325584,1.2428243418597917
148.0,125.0,54.0,30.0,9.0,14.0,27.4,53.7,3.1,0.0,10,13,1,321.72093023255815,1.304314100773826
150.0,118.0,41.0,33.0,9.0,11.0,26.9,53.1,5.0,0.0,10,14,1,323.25581395348837,1.2673154655315169
145.0,147.0,53.0,43.0,10.0,17.0,26.5,54.3,6.0,0.0,10,15,1,319.4186046511628,1.406616535088727
162.0,153.0,51.0,39.0,8.0,23.0,27.0,56.1,2.8,0.0,10,16,1,335.5621301775148,1.4477058005383983
170.0,145.0,36.0,35.0,9.0,16.0,27.8,56.2,3.1,0.0,10,17,1,338.6046511627907,1.3634729065353917
160.0,146.0,32.0,33.0,9.0,18.0,27.9,55.0,2.6,0.0,10,18,1,330.93023255813955,1.2677181328838119
161.0,171.0,29.0,30.0,10.0,17.0,28.2,55.1,2.9,0.0,10,19,1,331.69767441860466,1.2271238755255334
175.0,151.0,34.0,40.0,8.0,16.0,27.9,64.5,2.9,0.0,10,20,1,342.4418604651163,1.4264077525666896
181.0,164.0,31.0,46.0,4.0,20.0,27.2,69.7,3.9,0.0,10,21,1,347.04651162790697,1.4988243851619547
183.0,202.0,24.0,45.0,4.0,9.0,26.8,68.1,3.5,0.0,10,22,1,348.5813953488372,1.4582650247442934
217.0,138.0,28.0,38.0,3.0,9.0,26.6,67.1,7.0,0.0,10,23,1,374.6744186046512,1.5987766670851011
175.0,137.0,21.0,41.0,3.0,11.0,26.5,60.5,8.8,0.0,10,24,1,342.4418604651163,1.359148088716814
158.0,156.0,30.0,50.0,4.0,14.0,25.6,62.1,8.2,0.0,10,25,1,329.3953488372093,1.4074652618528758
180.0,211.0,15.0,47.0,4.0,21.0,25.8,58.8,6.4,0.0,10,26,1,346.27906976744185,1.4079723246095814
200.0,165.0,18.0,39.0,4.0,14.0,26.7,69.0,2.9,0.0,10,27,1,361.62790697674416,1.4563937360834551
184.0,144.0,16.0,40.0,3.0,11.0,27.1,65.7,5.3,0.0,10,28,1,349.3488372093023,1.368227781198458
165.0,169.0,32.0,37.0,5.0,12.0,27.6,67.7,4.7,0.0,10,29,1,334.7674418604651,1.332326237108996
187.0,180.0,19.0,30.0,6.0,16.0,28.1,61.9,4.0,0.0,10,30,1,351.6511627906977,1.3064764151816868
215.0,308.0,31.0,29.0,13.0,12.0,26.9,64.2,6.5,0.0,10,31,1,373.1395348837209,1.5183024131587841
306.0,235.0,57.0,35.0,7.0,19.0,25.1,55.8,6.5,0.0,11,1,1,422.86746987951807,2.248280528001973
259.0,174.0,35.0,40.0,7.0,18.0,25.0,57.5,2.1,0.0,11,2,1,404.1807228915663,1.8936503933710396
239.0,226.0,37.0,43.0,7.0,16.0,24.3,59.2,1.6,0.0,11,3,1,391.5581395348837,1.8241966183715805
256.0,201.0,22.0,34.0,8.0,32.0,23.8,64.1,2.2,0.0,11,4,1,402.9879518072289,1.737415047466448
224.0,199.0,36.0,33.0,7.0,30.0,24.3,65.1,3.4,0.0,11,5,1,380.04651162790697,1.6364071031695262
204.0,237.0,30.0,39.0,5.0,24.0,24.2,67.2,1.7,0.0,11,6,1,364.69767441860466,1.5496990615645467
250.0,210.0,18.0,33.0,5.0,17.0,24.6,69.2,3.5,0.0,11,7,1,400.0,1.6701680197581563
240.0,170.0,11.0,35.0,5.0,16.0,24.3,72.6,4.1,0.0,11,8,1,392.3255813953488,1.592711446621352
213.0,179.0,15.0,29.0,6.0,14.0,24.9,71.4,6.0,0.0,11,9,1,371.6046511627907,1.4123053552717546
207.0,181.0,28.0,27.0,7.0,25.0,24.4,74.2,2.9,0.0,11,10,1,367.0,1.4378861368250184
200.0,158.0,15.0,25.0,6.0,19.0,24.5,72.8,1.6,0.0,11,11,1,361.62790697674416,1.304598016631336
192.0,422.0,24.0,27.0,5.0,24.0,24.5,65.9,5.9,0.0,11,12,1,389.9746835443038,1.3338918717011081
376.0,239.0,5.0,21.0,5.0,32.0,21.3,84.5,5.1,0.0,11,13,1,450.69879518072287,2.176981465789235
255.0,204.1,25.1,30.6,5.5,20.3,22.1,75.1,1.9,0.0,11,14,1,402.5903614457831,1.7171831079272357
255.0,317.0,19.0,31.0,6.0,18.0,22.6,67.5,4.2,0.0,11,15,1,402.5903614457831,1.6840577899569027
293.0,416.0,17.0,28.0,5.0,17.0,21.9,68.6,2.5,0.0,11,16,1,417.69879518072287,1.852751072725745
395.0,699.0,14.0,25.0,5.0,21.0,20.3,77.2,5.7,0.0,11,17,1,458.2530120481928,2.386004225612325
543.0,238.0,13.0,37.0,5.0,7.0,18.3,85.5,6.9,0.0,11,18,1,192.0268456375839,3.4114753858314324
284.0,168.0,20.0,28.0,5.0,8.0,18.2,70.9,4.5,0.0,11,19,1,414.12048192771084,1.8210054204001798
238.0,191.0,1.0,38.0,7.0,19.0,18.5,64.2,2.9,0.0,11,20,1,390.7906976744186,1.5509719536571887
233.0,254.0,9.0,35.0,4.0,18.0,18.2,59.5,3.8,0.0,11,21,1,386.95348837209303,1.5425780100356385
282.0,225.0,9.0,45.0,5.0,32.0,18.5,67.1,3.3,0.0,11,22,1,413.32530120481925,1.912010424232107
233.0,143.0,9.0,29.0,5.0,33.0,19.5,65.1,2.1,0.0,11,23,1,394.14201183431953,1.4844186002592163
195.0,216.0,9.0,33.0,4.0,19.0,20.2,60.2,3.8,0.0,11,24,1,357.7906976744186,1.3189235021658832
272.0,132.0,10.0,40.0,6.0,16.0,19.1,70.0,6.3,0.0,11,25,1,409.34939759036143,1.8122942105853617
174.0,138.0,10.0,35.0,5.0,21.0,18.6,66.4,6.0,0.0,11,26,1,341.6744186046512,1.23236207204927
190.0,152.0,9.0,32.0,5.0,31.0,18.4,61.6,3.3,0.0,11,27,1,382.4260355029586,1.2828343677385552
207.0,156.0,9.0,38.0,6.0,38.0,17.8,63.6,2.5,0.0,11,28,1,425.2830188679245,1.4310131401407005
207.0,162.0,9.0,32.0,4.0,33.0,17.5,65.4,1.9,0.0,11,29,1,394.14201183431953,1.3734352475464637
217.0,135.0,9.0,29.0,6.0,20.0,17.7,67.2,3.8,0.0,11,30,1,374.6744186046512,1.3982650238393055
192.0,129.0,9.0,27.0,6.0,24.0,18.6,64.2,5.3,0.0,12,1,0,355.48837209302326,1.2460497088633837
183.0,122.0,26.0,27.0,6.0,23.0,18.5,68.2,3.4,0.0,12,2,0,348.5813953488372,1.2977205941887047
169.0,106.0,11.0,20.0,5.0,14.0,18.7,67.0,4.1,0.0,12,3,0,337.83720930232556,1.0712555625677462
140.0,105.0,11.0,23.0,5.0,14.0,18.6,58.7,9.0,0.0,12,4,0,315.5813953488372,0.948957509582985
142.0,106.0,11.0,23.0,4.0,14.0,16.6,52.2,7.9,0.0,12,5,0,317.1162790697674,0.9592521915089414
147.0,137.0,11.0,25.0,5.0,24.0,16.4,53.7,5.3,0.0,12,6,0,341.42011834319527,1.003514827611456
176.0,161.0,11.0,31.0,4.0,26.0,15.6,55.6,2.9,0.0,12,7,0,353.1360946745562,1.2109805676251097
207.0,96.0,11.0,30.0,3.0,11.0,16.0,58.9,7.3,0.6,12,8,0,367.0,1.3660971670697746
154.0,118.0,11.0,27.0,4.0,12.0,14.6,70.2,4.3,0.0,12,9,0,326.3255813953488,1.0583538954086544
159.0,133.0,11.0,28.0,5.0,13.0,13.8,62.5,7.6,0.0,12,10,0,330.16279069767444,1.0936996692965426
173.0,196.0,9.0,26.0,5.0,17.0,13.2,48.7,6.8,0.0,12,11,0,340.90697674418607,1.136643297488422
225.0,140.0,9.0,47.0,4.0,9.0,13.3,57.2,5.4,0.0,12,12,0,380.8139534883721,1.6159699288456042
178.0,152.0,8.0,30.0,4.0,12.0,14.0,54.4,9.0,0.0,12,13,0,344.74418604651163,1.1946667126673314
172.0,190.0,9.0,38.0,6.0,17.0,13.8,51.2,8.4,0.0,12,14,0,340.13953488372096,1.244322878092514
216.0,246.0,8.0,42.0,3.0,24.0,13.1,57.2,3.2,0.0,12,15,0,373.90697674418607,1.512280717491891
288.0,366.0,7.0,64.0,4.0,30.0,12.8,68.8,2.1,0.0,12,16,0,415.71084337349396,2.126042649641835
337.0,393.0,26.0,45.0,4.0,32.0,13.6,71.1,2.2,0.0,12,17,0,435.1927710843373,2.3335291964683638
385.0,329.0,22.0,38.0,4.0,40.0,12.7,78.8,3.0,0.0,12,18,0,454.27710843373495,2.515702971382169
346.0,286.0,25.0,43.0,4.0,34.0,13.3,74.0,4.0,0.0,12,19,0,438.7710843373494,2.3586961775084245
328.0,190.0,33.0,37.0,4.0,19.0,15.0,75.2,2.5,0.0,12,20,0,431.6144578313253,2.2431565315229585
255.0,263.0,26.0,46.0,5.0,36.0,14.5,74.2,3.1,0.0,12,21,0,412.8301886792453,1.8757677512900326
322.0,249.0,10.0,48.0,3.0,22.0,14.9,71.6,3.2,0.0,12,22,0,429.2289156626506,2.175849452982928
305.0,154.0,13.0,38.0,5.0,13.0,14.4,78.9,5.8,0.6,12,23,0,422.4698795180723,1.9959109486567281
227.0,146.0,17.0,34.0,3.0,19.0,14.9,81.1,4.5,2.5,12,24,0,382.34883720930236,1.5481918770054042
228.0,179.0,29.0,38.0,5.0,20.0,14.5,82.5,3.8,0.0,12,25,0,383.1162790697674,1.66506810263517
244.0,264.0,10.0,37.0,3.0,32.0,15.3,77.1,1.8,0.0,12,26,0,395.3953488372093,1.6281063442380257
330.0,109.0,10.0,31.0,7.0,11.0,14.5,94.5,7.7,31.9,12,27,0,432.4096385542169,2.047894625041961
191.0,85.0,15.0,18.0,3.0,6.0,14.9,96.3,4.4,2.9,12,28,0,354.72093023255815,1.1907541822973002
167.0,113.9,10.1,18.9,3.9,12.1,13.4,93.5,10.8,0.0,12,29,0,336.30232558139534,1.0454742005671818
221.7,158.7,10.6,23.7,4.6,15.5,11.4,92.7,8.6,0.0,12,30,0,378.28139534883724,1.382106648205148
248.6,181.0,19.0,27.0,3.0,14.0,11.7,86.0,3.8,0.0,12,31,0,398.92558139534884,1.6097180513195994
239.0,152.0,18.0,24.0,3.0,13.0,10.5,90.7,5.9,0.0,1,1,0,391.5581395348837,1.5222221608279496
215.0,187.0,4.0,22.0,5.0,20.0,10.5,90.9,6.3,0.0,1,2,0,373.1395348837209,1.291338294645736
247.0,236.0,13.0,47.0,2.0,22.0,12.0,91.0,1.9,0.0,1,3,0,397.69767441860466,1.7613606141518194
330.0,150.0,12.0,25.0,4.0,13.0,12.7,92.9,4.6,0.0,1,4,0,432.4096385542169,1.9995690828852948
213.0,139.0,18.0,24.0,4.0,11.0,12.0,89.1,7.1,0.0,1,5,0,371.6046511627907,1.3820868527386898
212.0,132.0,18.0,19.0,3.0,10.0,12.6,90.5,7.3,4.3,1,6,0,370.8372093023256,1.328965805729889
199.0,132.0,30.0,32.0,5.0,14.0,12.3,92.8,8.9,0.0,1,7,0,360.8604651162791,1.4548437956126148
209.0,227.0,23.0,51.0,4.0,29.0,12.8,80.6,6.7,0.0,1,8,0,370.7100591715976,1.652080503397497
303.0,251.0,9.0,35.0,3.0,27.0,13.1,77.9,2.8,0.0,1,9,0,421.67469879518075,1.92951075315058
302.0,133.0,13.0,34.0,3.0,10.0,11.8,90.4,5.4,0.0,1,10,0,421.27710843373495,1.938634824025191
202.0,108.0,14.0,30.0,4.0,12.0,12.2,93.2,8.5,7.6,1,11,0,363.16279069767444,1.3570521531385507
187.0,99.0,15.0,26.0,3.0,6.0,12.6,91.5,4.1,0.7,1,12,0,351.6511627906977,1.245137386698215
175.0,133.0,32.0,29.0,4.0,12.0,12.7,90.4,9.1,0.0,1,13,0,342.4418604651163,1.30938201664368
201.0,211.0,9.0,30.0,4.0,27.0,12.9,87.4,6.3,0.0,1,14,0,362.3953488372093,1.3223027254373145
287.0,127.0,19.0,31.0,6.0,15.0,11.9,93.2,4.1,2.9,1,15,0,415.3132530120482,1.861527553102875
201.0,124.0,17.0,30.0,4.0,10.0,13.5,89.2,3.8,1.3,1,16,0,362.3953488372093,1.36939210582061
198.0,129.0,24.0,29.0,3.0,8.0,11.9,90.8,8.8,0.0,1,17,0,360.09302325581393,1.3850785718333702
189.0,199.0,31.0,38.0,5.0,27.0,13.8,84.8,5.0,0.0,1,18,0,358.9940828402367,1.4647339248691087
258.0,142.0,28.0,34.0,3.0,10.0,16.7,79.0,2.4,0.0,1,19,0,403.7831325301205,1.7851514758395683
205.0,120.0,17.0,34.0,3.0,4.0,16.7,78.6,7.4,0.0,1,20,0,365.4651162790698,1.429223768647309
183.0,112.0,3.0,36.0,4.0,8.0,16.1,74.7,8.7,0.0,1,21,0,348.5813953488372,1.2485915818828024
170.0,103.0,13.0,34.0,3.0,13.0,16.1,77.2,4.6,0.0,1,22,0,338.6046511627907,1.21926590572787
164.0,94.0,35.0,31.0,3.0,11.0,17.1,71.9,6.7,0.8,1,23,0,334.0,1.2875107066853002
151.0,93.0,36.0,37.0,3.0,12.0,15.7,67.4,9.0,0.0,1,24,0,324.0232558139535,1.2813196205772677
127.0,99.0,52.0,32.0,4.0,12.0,14.8,60.5,9.0,0.0,1,25,0,305.6046511627907,1.2004300058063642
157.0,123.0,49.0,35.0,3.0,15.0,14.4,60.9,5.6,0.0,1,26,0,328.62790697674416,1.3706114837108856
174.0,134.0,54.0,37.0,4.0,19.0,14.1,67.6,5.3,0.0,1,27,0,341.6744186046512,1.5110901209993208
177.0,252.0,32.0,39.0,4.0,36.0,14.5,65.6,3.4,0.0,1,28,0,412.8301886792453,1.4156913758203074
267.0,170.0,34.0,39.0,3.0,21.0,15.8,71.9,6.0,0.0,1,29,0,407.3614457831325,1.922320523325134
218.0,178.0,46.0,30.0,3.0,30.0,17.1,76.4,5.8,0.0,1,30,0,376.56804733727813,1.6345507106925556
225.0,165.0,29.0,36.0,3.0,25.0,17.4,81.1,3.7,0.0,1,31,0,380.8139534883721,1.628994615110073
220.0,143.0,27.0,27.0,3.0,13.0,16.7,86.6,3.5,0.0,2,1,0,376.9767441860465,1.5021146779654262
199.0,115.0,37.0,29.0,3.0,13.0,15.5,85.4,7.9,0.0,2,2,0,360.8604651162791,1.4675375495033547
164.0,154.0,31.0,46.0,5.0,22.0,15.6,72.5,5.5,1.0,2,3,0,334.0,1.407189694050555
193.0,109.0,35.0,29.0,2.0,10.0,18.4,66.9,3.3,0.6,2,4,0,356.25581395348837,1.423338560925804
159.0,99.0,37.0,29.0,3.0,7.0,16.1,71.1,7.7,0.4,2,5,0,330.16279069767444,1.2537314581090095
153.0,91.0,31.0,25.0,3.0,6.0,16.3,59.1,9.6,0.0,2,6,0,325.5581395348837,1.1495857704041934
136.0,95.0,40.0,31.0,5.0,7.0,15.1,54.8,11.8,0.0,2,7,0,312.51162790697674,1.168764481680114
142.0,112.0,45.0,41.0,4.0,13.0,16.3,53.5,8.3,0.0,2,8,0,317.1162790697674,1.3242716863598287
159.0,137.0,34.0,47.0,5.0,23.0,16.9,60.6,3.2,0.0,2,9,0,335.5621301775148,1.4077077672177225
174.0,140.0,45.0,42.0,4.0,27.0,18.2,63.4,2.7,0.0,2,10,0,358.9940828402367,1.5057729369835497
178.0,107.0,30.0,29.0,3.0,12.0,19.4,60.5,2.8,0.0,2,11,0,344.74418604651163,1.3136107195315063
132.0,85.0,36.0,21.0,5.0,4.0,18.5,60.0,10.4,0.0,2,12,0,309.4418604651163,1.0315431716710963
115.0,90.0,39.0,31.0,5.0,5.0,17.9,52.1,12.5,0.0,2,13,0,282.9310344827586,1.0533064109172379
115.0,118.0,44.0,48.0,6.0,15.0,17.4,51.4,11.3,0.0,2,14,0,282.9310344827586,1.2415648626719558
156.0,168.0,45.0,42.0,4.0,21.0,18.6,53.2,3.8,0.0,2,15,0,327.86046511627904,1.408710914267039
198.0,115.0,43.0,44.0,5.0,16.0,19.7,60.2,3.4,0.0,2,16,0,360.09302325581393,1.6440384046735823
160.0,117.0,28.0,43.0,4.0,15.0,19.8,61.2,2.4,0.0,2,17,0,330.93023255813955,1.3393678788323502
141.0,110.0,36.0,39.0,3.0,11.0,20.2,58.5,5.3,0.0,2,18,0,316.3488372093023,1.2472879829566312
141.0,81.0,20.0,34.0,3.0,7.0,19.7,57.2,5.1,0.5,2,19,0,316.3488372093023,1.107555471122115
114.0,92.0,40.0,30.0,3.0,7.0,20.5,68.7,10.9,5.0,2,20,0,279.51724137931035,1.0445510101684434
156.0,73.0,34.0,22.0,2.0,5.0,19.6,65.8,6.7,0.3,2,21,0,327.86046511627904,1.1545280259721546
128.0,78.0,39.0,27.0,3.0,7.0,17.5,75.0,9.1,0.0,2,22,0,306.37209302325584,1.0837234523824328
131.0,97.0,42.0,28.0,3.0,11.0,18.2,66.6,6.3,0.0,2,23,0,308.6744186046512,1.1259933157643038
147.0,103.0,51.0,32.0,4.0,14.0,18.9,68.9,4.5,0.0,2,24,0,320.95348837209303,1.3004273799082366
148.0,147.0,37.0,44.0,4.0,20.0,19.8,63.1,2.8,0.0,2,25,0,321.72093023255815,1.3378343208347234
164.0,94.0,14.0,32.0,4.0,12.0,23.5,57.4,3.9,0.0,2,26,0,334.0,1.1746434448099525
120.0,74.0,11.0,26.0,3.0,6.0,21.8,64.0,8.0,2.8,2,27,0,300.0,0.8739331102716015
107.0,69.0,21.0,22.0,3.0,6.0,21.4,67.9,9.6,10.1,2,28,0,255.6206896551724,0.8274115637160782
112.0,66.0,27.0,21.0,3.0,6.0,21.6,76.1,7.4,7.8,3,1,0,272.6896551724138,0.8775105775395547
98.0,87.0,34.0,33.0,4.0,7.0,20.1,61.5,7.7,0.0,3,2,0,224.89655172413794,0.9553720118573283
114.0,86.0,31.0,19.0,3.0,4.0,20.9,50.6,4.8,0.0,3,3,0,279.51724137931035,0.8920007688381915
102.0,81.0,30.0,12.0,4.0,2.0,21.0,55.8,11.9,0.0,3,4,0,238.55172413793105,0.7617042247509483
62.0,80.0,36.0,20.0,5.0,5.0,17.6,50.3,16.9,0.0,3,5,0,137.34177215189874,0.6657474786325339
83.0,106.0,41.0,28.0,5.0,13.0,18.7,41.6,10.6,0.0,3,6,0,242.6086956521739,0.8721815404715667
134.0,91.0,40.0,28.0,4.0,9.0,19.9,48.9,6.7,0.0,3,7,0,310.9767441860465,1.1301510334901468
121.0,125.0,34.0,34.0,4.0,17.0,21.6,50.6,7.3,0.0,3,8,0,301.0,1.0837555497547826
153.0,120.0,29.0,33.0,5.0,11.0,23.7,52.1,5.6,0.0,3,9,0,325.5581395348837,1.213221857183458
154.0,134.0,55.0,32.0,5.0,15.0,24.4,50.6,7.9,0.0,3,10,0,326.3255813953488,1.3612554012915354
161.0,111.0,35.0,25.0,4.0,9.0,25.5,53.6,4.6,0.0,3,11,0,331.69767441860466,1.2148462699822589
140.0,108.0,41.0,24.0,6.0,7.0,24.4,63.2,7.4,0.0,3,12,0,315.5813953488372,1.1298823984568773
140.0,142.0,27.0,24.0,5.0,15.0,25.3,56.9,5.7,3.5,3,13,0,315.5813953488372,1.0494023844820302
149.0,61.0,27.0,15.0,5.0,2.0,25.5,56.4,4.4,0.0,3,14,0,322.48837209302326,1.0126084970699176
60.0,64.0,33.0,16.0,6.0,2.0,24.9,51.0,10.3,0.3,3,15,0,100.0,0.6035402467376865
89.0,69.0,34.0,18.0,6.0,3.0,23.9,55.2,7.7,0.0,3,16,0,196.58620689655172,0.7725331747269342
101.0,76.0,31.0,24.0,4.0,6.0,22.7,59.6,8.6,0.0,3,17,0,235.13793103448276,0.871258675256516
97.0,96.0,37.0,26.0,5.0,8.0,22.6,57.9,7.8,0.0,3,18,0,221.48275862068965,0.9029341340022093
116.0,92.0,30.0,26.0,4.0,10.0,23.9,49.9,6.3,0.0,3,19,0,286.34482758620686,0.9608808109776819
106.0,95.0,30.0,23.0,6.0,6.0,25.1,47.8,5.4,0.0,3,20,0,252.20689655172413,0.8820339900930866
113.0,91.0,36.0,25.0,6.0,8.0,24.0,49.8,8.5,0.0,3,21,0,276.1034482758621,0.9702978771799998
115.0,96.0,43.0,26.0,5.0,8.0,24.3,49.8,6.8,0.0,3,22,0,282.9310344827586,1.029786573509565
123.0,103.0,38.0,26.0,5.0,12.0,25.2,45.8,4.7,0.0,3,23,0,302.5348837209302,1.0426856846547137
133.0,125.0,39.0,28.0,6.0,13.0,26.0,43.8,4.4,0.0,3,24,0,310.2093023255814,1.1191532368185977
144.0,101.0,27.0,27.0,6.0,12.0,27.5,39.0,4.7,0.0,3,25,0,318.6511627906977,1.0981555751231225
93.0,147.0,21.0,26.0,6.0,20.0,29.2,37.0,4.6,0.0,3,26,0,317.98816568047334,0.792653255551155
118.0,135.0,30.0,19.0,6.0,5.0,28.9,37.4,6.7,0.0,3,27,0,293.17241379310343,0.906837154223715
92.0,92.0,34.0,18.0,6.0,1.0,25.3,33.7,12.9,0.0,3,28,0,204.41379310344828,0.7877210146337748
71.0,78.0,35.0,21.0,6.0,3.0,22.4,28.3,14.1,0.0,3,29,0,135.13793103448276,0.7143581368247698
79.0,89.0,34.0,26.0,8.0,4.0,24.0,30.6,10.7,0.0,3,30,0,162.44827586206895,0.794349903997208
113.0,94.0,30.0,33.0,4.0,4.0,25.4,31.8,8.3,0.0,3,31,0,276.1034482758621,1.0100262085043583
92.0,125.0,32.0,42.0,5.0,9.0,25.9,30.1,8.3,0.0,4,1,0,204.41379310344828,0.9960735875612722
128.0,116.0,24.0,45.0,2.0,12.0,26.4,33.4,4.8,0.0,4,2,0,306.37209302325584,1.1655944078692624
118.0,121.0,24.0,48.0,5.0,12.0,28.3,31.2,5.7,0.0,4,3,0,293.17241379310343,1.1412891769845002
107.0,97.0,35.0,51.0,4.0,10.0,29.6,27.1,6.5,0.0,4,4,0,255.6206896551724,1.1753664009087423
100.0,108.0,37.0,62.0,4.0,12.0,28.1,32.9,8.2,0.0,4,5,0,231.72413793103448,1.2538401498132021
128.0,148.0,32.0,55.0,6.0,25.0,28.9,34.9,3.8,0.0,4,6,0,347.27810650887574,1.3067276208742442
145.0,144.0,30.0,45.0,5.0,15.0,31.1,34.0,4.7,0.0,4,7,0,319.4186046511628,1.2903022051843114
151.0,146.0,27.0,38.0,5.0,14.0,32.2,34.1,8.0,0.0,4,8,0,324.0232558139535,1.2382322907581562
157.0,182.0,29.0,32.0,4.0,11.0,33.3,39.5,7.0,0.0,4,9,0,328.62790697674416,1.2248905488169552
132.0,176.0,20.0,18.0,6.0,10.0,32.2,36.2,6.8,0.6,4,10,0,309.4418604651163,0.9129102280980999
84.0,67.0,53.0,15.0,5.0,8.0,27.2,58.1,15.3,11.3,4,11,0,179.51724137931035,0.826221152806371
80.0,81.0,67.0,25.0,6.0,10.0,27.0,53.1,7.2,0.3,4,12,0,200.0,0.9763969866706224
95.0,112.0,37.0,24.0,5.0,12.0,29.3,40.5,4.9,0.0,4,13,0,228.2608695652174,0.8744051401898502
116.0,106.0,30.0,23.0,4.0,11.0,29.7,43.7,6.8,0.0,4,14,0,286.34482758620686,0.9332811041392821
114.0,124.0,30.0,24.0,6.0,12.0,30.7,41.3,6.9,0.0,4,15,0,279.51724137931035,0.9321946475236473
139.0,122.0,22.0,28.0,5.0,13.0,31.8,40.0,7.2,0.0,4,16,0,314.8139534883721,1.0527303171564886
116.0,139.0,33.0,23.0,5.0,10.0,33.1,36.6,7.7,0.0,4,17,0,286.34482758620686,0.9502887005539994
133.0,99.0,24.0,19.0,4.0,9.0,32.2,45.8,9.7,0.0,4,18,0,310.2093023255814,0.9498872125963141
104.0,99.0,26.0,22.0,2.0,10.0,31.7,47.5,13.8,0.0,4,19,0,245.3793103448276,0.8402013720051893
103.0,139.0,28.0,28.0,5.0,11.0,32.4,47.1,10.3,0.0,4,20,0,241.9655172413793,0.9011566883319525
154.0,134.0,31.0,28.0,12.0,10.0,32.9,31.3,7.6,0.0,4,21,0,326.3255813953488,1.1830089577741636
113.0,126.0,35.0,23.0,12.0,9.0,31.2,18.7,8.7,0.0,4,22,0,276.1034482758621,0.9462005760838405
110.0,137.0,40.0,28.0,14.0,21.0,30.8,20.3,9.0,0.0,4,23,0,323.8461538461538,1.0052883319019221
130.0,159.0,45.0,29.0,8.0,32.0,32.0,20.4,6.5,0.0,4,24,0,388.28402366863907,1.1474437544350806
137.0,129.0,41.0,31.0,8.0,35.0,32.6,23.2,6.3,0.0,4,25,0,406.60377358490564,1.1798131062858643
134.0,148.0,75.0,24.0,10.0,28.0,32.3,24.3,6.1,0.0,4,26,0,364.85207100591714,1.2959419030068138
111.0,159.0,68.0,24.0,10.0,34.0,33.1,21.9,5.5,0.0,4,27,0,400.0,1.133923378510723
156.0,125.0,36.0,16.0,8.0,35.0,32.9,29.6,8.8,0.0,4,28,0,406.60377358490564,1.109904052161298
118.0,119.0,43.0,16.0,10.0,29.0,30.7,42.5,12.9,0.0,4,29,0,370.7100591715976,0.9528987441901572
